Group	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26
LE	冫/R	氵/R	忄/R	丬/R	亻/R	禾/R	米/RJ	⻖/R	弓/RJ	犭/R	扌/R	礻/R	衤/R	糸/RJ	王/RJ	木/RJ	訁/RJ	⻊/RJ	酉/RJ	飠/RJ	釒/RJ	馬/RJ	日/RJ	⺼/RJ
RI	彡/R	刂/R	⻏/R	卩/R	攵/R	頁/R	隹/R	月/RJ
TO	䒑/K	⺌/R	龴/N	⺈/N	宀/R	艹/R	⺮/RJ	⺲/R	⺍/N	爫/R	𠂉/N	⻗/RJ
BO	ハ/N	儿/R	心/RJ	灬/R	⺼/RJ
EN	厂/R	广/R	疒/R	辶/R	廴/R	囗/R
FR	丶/R	U+F2AD/N	丨/R	卜/R	巾/R	土/RJ	大/RJ
A	一/RJ	ニ/RJ	人/RJ	山/RJ	石/RJ	耳/RJ	火/RJ	川/RJ	力/RJ	刀/RJ	女/RJ	小/RJ	少/J	皿/RJ	子/RJ	母/RJ	父/RJ	㐅/K	凵/R	斤/RJ	丘/J	羽/RJ
B	口/RJ	言/RJ	占/J	加/J	召/J	豆/RJ	兄/J	兑/K	𠂤/K	㠯/N	呂/K	中/J	虫/RJ	𠀐/K	串/K
C	日/RJ	旦/K	亘/K	旧/J	白/RJ	原/J	百/J	門/RJ	艮/R	良/J	U+F2CA/N	車/RJ	目/RJ	相/J	且/J	自/RJ	首/RJ	見/RJ	貝/RJ	則/J
D	田/RJ	苗/J	畐/K	魚/RJ	曽/K	由/J	𤰔/N	曲/J	曹/J	甲/J	申/J	里/RJ	単/J	果/J
E	丁/J	了/J	矛/RJ	可/J	奇/J	牙/R	示/RJ	于/K	才/J	寸/RJ	付/J	寺/J	専/J
F	十/RJ	斗/RJ	古/J	固/J	早/J	龺/N	干/RJ	⿱爫𠙻/N	平/J	羊/RJ	半/J	ヰ/K	韋/R
G	千/J	舌/RJ	重/J	禾/R	釆/R	壬/K	廷/J	手/RJ	乗/J	垂/J	彳/R	行/RJ	升/J	隹/R
H	牛/RJ	告/J	先/J	生/RJ	朱/J	矢/J	矢/RJ	牛/J	U+F2C9/N	乍/K	竹/RJ
I	士/RJ	吉/J	土/RJ	赤/RJ	圭/K	孝/J	者/J	工/RJ	五/J	並/J	亜/J	西/RJ	龶/N	⿱艹⿻口龶/N	青/RJ	責/J	王/RJ	主/J	𦍌/K
J	木/RJ	釆/N	喿/K	林/J	麻/RJ	本/J	未/J	末/J	朮/K	米/RJ	束/J	東/J
K	卉/K	开/N	廾/R	廿/K	革/RJ	甘/RJ	某/J	其/K	井/J	龷/N	昔/J	共/J
L	冖/R	⿱⺍冖/N	⿱龸口/N	売/J	軍/J	冂/R	内/J	同/J	周/J	咼/K	岡/J	而/R	禺/K	月/J	肖/J	用/RJ	甫/K	円/J	冊/J	再/J	冓/K	舟/RJ	几/R	凡/J
M	亠/R	⿱亠口/N	京/J	市/J	亡/J	方/RJ	文/RJ	斉/RJ	交/J	亦/K	立/RJ	咅/K	音/RJ	章/J	意/J	⿱立木/N	辛/RJ	⿻立冖/N	⿻立冂/N	产/N
N	乚/R	乙/RJ	心/RJ	必/J	⿱宀儿/K	元/J	酉/R	尢/R	匕/R	化/J	比/RJ	北/J	旨/J	兆/J	七/J	虍/R	毛/RJ	屯/J	电/N	九/J	卆/K	丸/J	㔾/R	巴/K	也/K
O	止/RJ	歩/J	延/J	卸/J	正/J	𤴓/N	疋/R	足/RJ	走/RJ	是/J
P	水/RJ	永/J	求/J	U+F2E4/N	𧘇/N	㐮/K	衣/RJ	⿱一𧘇/N	長/RJ	辰/RJ	氏/RJ	氐/K	民/J	以/J	U+F2CD/N	卬/K
Q	厶/R	台/J	能/J	広/J	云/K	至/RJ	去/J	𠫓/N	育/J	充/J	鬼/RJ	亥/K	幺/R	𢆶/K	玄/RJ	糸/RJ	系/J
R	又/RJ	取/J	叔/J	隻/J	祭/J	殳/R	圣/K	奴/J	反/J	支/RJ	皮/RJ
S	奐/K	免/J	勹/R	勺/J	句/J	旬/J	⿱日匂/K	勿/K	万/J	昜/K	豕/R	家/J	㒸/N	貇/K	欠/RJ	㳄/J	夕/RJ	舛/R	名/J	歹/R	列/J	久/J	夂/R	复/N	夋/N	各/J
T	癶/R	𠆢/R	介/J	余/J	金/RJ	舎/J	食/RJ	令/J	今/J	合/J	㑒/N	俞/K	侖/K	八/RJ	公/J	㕣/K	谷/RJ	⿱一ハ/N
U	尸/R	辟/K	尺/J	戸/RJ	扁/J	倉/J
V	右/J	有/J	布/J	U+F2CE/N	𠂇/K	友/J	史/J	更/J	大/RJ	莫/K	犬/RJ	尞/N	天/J	关/N	夫/J	𦰩/N	夬/K	央/J	夹/N	龹/N	𡗗/N	丰/N
W	弋/R	U+F2BC/N	代/J	戈/R	𢦏/K	戠/N	我/J	義/J	戊/K	戌/K	成/J	㦮/K
X	彐/R	翟/K	⿳彐冖又/N	帚/K	录/N	肀/N	隶/R	聿/R	兼/J	君/J	争/J
Y	匚/R	区/J	匹/J	巨/J	臣/RJ	U+F2F6/N	臤/K	馬/RJ	己/RJ	包/J	弓/RJ	弔/J	弗/K	丂/K	考/J	与/J	呉/J
Z	𠃊/N	𠀉/N	非/RJ	不/J	U+F2CF/N	片/R	𠂆/K	乃/K	及/J	𠃌/N	之/K	為/RJ	入/J	屰/K	敢/K	身/RJ	U+F2D0/N	U+F2D2/N	敝/K	鬲/R	世/J	U+F2D5/N
